"barcode","ptype","circ"
"21743004828836","0","1"
"21743004663076","8","1"
"21743004795878","2","1"
"21743005243795","1","1"
"21743004505228","2","1"
"21743005058615","1","1"
"21743005092317","2","1"
"21743004670667","2","1"
"21743004708434","19","1"
"21743004651253","0","1"
"21743004654760","2","1"
"21743005178413","2","1"
"21743005338538","2","1"
"21743004700100","2","1"
"21743005048749","2","1"
"21743004518825","0","1"
"21743004575924","1","1"
"21743004514899","0","1"
"21743004500377","8","1"
"21743004500294","2","1"
"21743004576591","19","1"
"21743004538385","0","1"
"21743004566238","0","1"
"21743004578845","0","1"
"21743005491352","2","1"
"21743004654042","2","1"
"21743004690533","2","1"
"21743005587902","0","1"
"21743005193016","6","1"
"21743004698049","0","1"
"21743004762134","0","1"
"21743005086855","1","1"
"21743004750022","2","1"
"21743004751046","0","1"
"21743004711396","0","1"
"21743004511010","0","1"
"21743004096327","6","1"
"21743004712246","8","1"
"21743004503165","2","1"
"21743004981981","0","1"
"21743004599627","0","1"
"21743004585931","0","1"
"21743004987616","3","1"
"21743005381645","0","1"
"21743004517033","0","1"
"21743004600730","0","1"
"21743004985883","2","1"
"21743004918496","0","1"
"21743004914719","2","1"
"21743004987236","0","1"
"21743004885364","1","1"
"21743004991220","0","1"
"21743004992210","1","1"
"21743004835963","0","1"
"21743004934824","0","1"
"21743004961835","0","1"
"21743004920310","2","1"
"21743004918785","2","1"
"21743004798120","1","1"
"21743005095120","2","1"
"21743004935953","0","1"
"21743004543906","0","1"
"21743005001789","0","1"
"21743005144738","1","1"
"21743004677795","2","1"
"21743004874624","0","1"
"21743004835518","0","1"
"21743005183025","0","1"
"21743005014402","0","1"
"21743005049028","2","1"
"21743005147335","0","1"
"21743004982831","2","1"
"21743005014766","0","1"
"21743004986444","0","1"
"21743004847950","0","1"
"21743004966032","2","1"
"21743004867495","0","1"
"21743004681623","6","1"
"21743004846473","2","1"
"21743005556964","2","1"
"21743004850392","2","1"
"21743004882726","0","1"
"21743004849865","2","1"
"21743004808036","0","1"
"21743004851648","10","1"
"21743004104089","2","1"
"21743004103131","2","1"
"21743004853628","3","1"
"21743004814513","3","1"
"21743004837126","0","1"
"21743004782561","2","1"
"21743004877270","2","1"
"21743004655288","6","1"
"21743004852885","2","1"
"21743004783403","0","1"
"21743004841987","0","1"
"21743004814703","0","1"
"21743005574835","2","1"
"21743004105169","2","1"
"21743003167186","0","1"
"21743005196399","0","1"
"21743005445754","4","1"
"21743003317245","0","1"
"21743003976735","1","1"
"21743004036216","0","1"
"21743003986015","0","1"
"21743003249141","0","1"
"21743003219078","0","1"
"21743003235686","0","1"
"21743004088670","0","1"
"21743004032702","0","1"
"21743003503117","2","1"
"21743003695186","0","1"
"21743003956158","0","1"
"21743004615605","2","1"
"21743004519823","8","1"
"21743003928777","0","1"
"21743004103941","2","1"
"21743004023578","3","1"
"21743003262755","0","1"
"21743003301330","0","1"
"21743003713690","2","1"
"21743003720687","0","1"
"21743005597364","2","1"
"21743003716610","0","1"
"21743003293800","0","1"
"21743003985728","2","1"
"21743003652021","4","1"
"21743003979259","0","1"
"21743003637402","0","1"
"21743004011292","0","1"
"21743004088431","0","1"
"21743003999893","0","1"
"21743004054847","2","1"
"21743004016689","6","1"
"21743004025698","0","1"
"21743004680120","0","1"
"21743004817151","2","1"
"21743004086856","0","1"
"21743004563342","0","1"
"21743004539110","2","1"
"21743004061958","0","1"
"21743004575031","0","1"
"21743003730140","0","1"
"21743005577473","2","1"
"21743003301538","6","1"
"21743005271952","0","1"
"21743003714029","2","1"
"21743004075966","2","1"
"21743005662283","0","1"
"21743005456553","1","1"
"21743003970605","0","1"
"21743003252939","0","1"
"21743004800280","0","1"
"21743003994100","12","1"
"21743003680394","0","1"
"21743002934313","0","1"
"21743003862331","0","1"
"21743003754157","8","1"
"21743003815776","0","1"
"21743004018206","6","1"
"21743002371151","0","1"
"21743005197645","0","1"
"21743002887149","8","1"
"21743005180229","0","1"
"21743002394583","0","1"
"21743005573704","19","1"
"21743005430830","2","1"
"21743003759750","0","1"
"21743003262771","0","1"
"21743004049755","0","1"
"21743004015848","2","1"
"21743005488184","0","1"
"21743003045473","8","1"
"21743005109707","8","1"
"21743003137825","6","1"
"21743003082112","4","1"
"21743003106309","0","1"
"21743003106242","0","1"
"21743005378443","0","1"
"21743003061132","0","1"
"21743002693638","4","1"
"21743003978616","0","1"
"21743002426245","6","1"
"21743003762937","0","1"
"21743005691548","6","1"
"21743005602024","0","1"
"21743003389871","0","1"
"21743004003828","14","1"
"21743005024963","2","1"
"21743004039756","0","1"
"21743003453222","0","1"
"21743003397445","1","1"
"21743003386760","0","1"
"21743005664487","0","1"
"21743004045886","0","1"
"21743004095303","6","1"
"21743005103338","2","1"
"21743004019139","0","1"
"21743003037744","0","1"
"21743004577466","0","1"
"21743003507944","0","1"
"21743003427069","2","1"
"21743005136460","2","1"
"21743003440567","2","1"
"21743003230836","0","1"
"21743003481009","0","1"
"21743003441961","19","1"
"21743004620100","2","1"
"21743005523097","0","1"
"21743003480563","10","1"
"21743004875951","0","1"
"21743003301041","0","1"
"21743005459771","1","1"
"21743005276597","0","1"
"21743005588058","6","1"
"21743005577929","2","1"
"21743005275565","2","1"
"21743005473616","9","1"
"21743005481692","0","1"
"21743005481585","0","1"
"21743005481890","0","1"
"21743005532437","2","1"
"21743005610290","2","1"
"21743005555586","2","1"
"21743005534383","2","1"
"21743005327457","0","1"
"21743005289855","0","1"
"21743005596457","0","1"
"21743004110730","5","1"
"21743005660931","2","1"
"21743005602446","6","1"
"21743005379003","1","1"
"21743005291232","1","1"
"21743005606959","2","1"
"21743005662077","10","1"
"21743005601380","1","1"
"21743005290754","0","1"
"21743005534763","0","1"
"21743005491477","0","1"
"21743005705058","1","1"
"21743005490495","2","1"
"21743005328158","0","1"
"21743005705553","0","1"
"21743005158670","5","1"
"21743005604889","19","1"
"21743005487707","3","1"
"21743005539051","2","1"
"21743005533039","19","1"
"21743005441563","6","1"
"21743005383872","0","1"
"21743005383641","1","1"
"21743005699715","0","1"
"21743005703434","0","1"
"21743005693601","2","1"
"21743005694583","2","1"
"21743005706775","1","1"
"21743005538624","2","1"
"21743005538723","2","1"
"21743005701925","0","1"
"21743005725551","2","1"
"21743005535463","2","1"
"21743005693882","0","1"
"21743005665120","0","1"
"21743005554779","2","1"
"21743005626130","2","1"
"21743005536792","0","1"
"21743005307426","0","1"
"21743004999819","1","1"
"21743005690573","0","1"
"21743005668405","0","1"
"21743005668017","2","1"
"21743005725205","2","1"
"21743005681978","0","1"
"21743005536438","2","1"
"21743005593967","0","1"
"21743005575592","2","1"
"21743005486386","2","1"
"21743005564901","2","1"
"21743005565312","0","1"
"21743005377817","0","1"
"21743005454970","1","1"
"21743005355888","4","1"
"21743005494521","0","1"
"21743005286976","2","1"
"21743005282330","10","1"
"21743005562160","0","1"
"21743005437553","0","1"
"21743005573845","3","1"
"21743005450770","0","1"
"21743005486493","2","1"
"21743005231972","6","1"
"21743005017561","0","1"
"21743005076773","2","1"
"21743005325899","0","1"
"21743005437462","0","1"
"21743005563333","4","1"
"21743005083191","4","1"
"21743005345384","0","1"
"21743005562343","0","1"
"21743005315700","6","1"
"21743005460696","1","1"
"21743005589411","12","1"
"21743005285325","2","1"
"21743005276191","0","1"
"21743005438304","0","1"
"21743005274683","0","1"
"21743005484779","2","1"
"21743005274220","0","1"
"21743005273503","0","1"
"21743005571625","6","1"
"21743005318076","2","1"
"21743005376140","0","1"
"21743005274873","2","1"
"21743005579230","0","1"
"21743005576939","2","1"
"21743005576913","2","1"
"21743005057153","1","1"
"21743005453352","0","1"
"21743005602412","1","1"
"21743005570296","6","1"
"21743005142294","0","1"
"21743005280128","5","1"
"21743005135314","6","1"
"21743005118732","2","1"
"21743005351796","0","1"
"21743005004866","0","1"
"21743004546636","9","1"
"21743005101134","1","1"
"21743004929261","6","1"
"21743004994182","0","1"
"21743003227543","0","1"
"21743005161930","19","1"
"21743005161823","2","1"
"21743004980405","6","1"
"21743005192646","6","1"
"21743005189469","0","1"
"21743004952693","2","1"
"21743004953766","5","1"
"21743005195789","0","1"
"21743005130810","0","1"
"21743005252069","2","1"
"21743005222906","0","1"
"21743005024872","0","1"
"21743005131206","1","1"
"21743005346077","3","1"
"21743005237896","19","1"
"21743005270087","0","1"
"21743005238142","2","1"
"21743004546313","8","1"
"21743005668132","3","1"
"21743002424612","0","1"
"21743005207816","1","1"
"21743005266663","0","1"
"21743005088547","2","1"
"21743005024740","0","1"
"21743005152772","0","1"
"21743005023387","0","1"
"21743004968293","4","1"
"21743005556527","0","1"
"21743005148424","2","1"
"21743005134960","0","1"
"21743005625959","3","1"
"21743005251517","0","1"
"21743005250899","2","1"
"21743005302641","0","1"
"21743005322508","2","1"
"21743005244199","0","1"
"21743005212543","2","1"
"21743005361811","19","1"
"21743005269410","0","1"
"21743005322136","0","1"
"21743005324827","2","1"
"21743005211693","0","1"
"21743005215249","0","1"
"21743005084108","4","1"
"21743005304027","0","1"
"21743005490578","2","1"
"21743005062997","1","1"
"21743005270517","0","1"
"21743005360912","2","1"
"21743005358643","2","1"
"21743005263058","1","1"
"21743005350129","0","1"
"21743005353958","0","1"
"21743005197116","0","1"
"21743005103171","0","1"
"21743003083318","10","1"
"21743005308440","1","1"
,,
"21743005197710","0","1"
"21743005197629","0","1"
"21743005348974","2","1"
"21743005333828","0","1"
"21743005107420","0","1"
"21743005534342","1","1"
"21743005086210","2","1"
"21743005109228","0","1"
"21743005481155","0","1"
"21743005338694","6","1"
"21743005205927","0","1"
"21743005176730","6","1"
"21743004939369","0","1"
"21743005305305","5","1"
"21743005012091","8","1"
"21743005321203","2","1"
"21743005122031","1","1"
"21743005374178","0","1"
"21743005051362","6","1"
"21743005365325","2","1"
"21743005356225","5","1"
"21743005336227","2","1"
"21743005241369","0","1"
"21743005471420","2","1"
"21743005288642","3","1"
"21743005243753","0","1"
"21743005362827","2","1"
"21743005087713","2","1"
"21743005073952","0","1"
"21743005362587","0","1"
"21743005330071","2","1"
"21743005477203","1","1"
"21743005055504","0","1"
"21743005320965","0","1"
"21743005470059","2","1"
"21743005469333","1","1"
"21743005106497","0","1"
"21743005231824","6","1"
"21743005437744","1","1"
"21743003708682","4","1"
"21743004026217","0","1"
"21743003214673","0","1"
"21743005564489","0","1"
"21743005523790","0","1"
"21743005128210","19","1"
"21743005577200","2","1"
"21743005487186","2","1"
"21743004814513","3","1"
"21743005104583","2","1"
"21743005142427","0","1"
"21743005317920","2","1"
"21743005466875","0","1"
"21743005491832","2","1"
"21743005466750","0","1"
"21743005058458","0","1"
"21743005452560","0","1"
"21743005520259","0","1"
"21743002043800","6","1"
"21743005556543","0","1"
"21743005436258","19","1"
"21743005450192","1","1"
"21743005492178","0","1"
"21743003954757","0","1"
"21743005070453","18","1"
"21743004783031","0","1"
"21743005135314","6","1"
"21743005057203","0","1"
"21743003265261","2","1"
"21743005658786","2","1"
"21743005557087","19","1"
"21743005457254","1","1"
"21743005453824","0","1"
"21743005491857","2","1"
"21743004103016","2","1"
"21743005578018","1","1"
"21743005463807","0","1"
"21743005521935","0","1"
"21743004953766","5","1"
"21743005141569","2","1"
"21743005566872","1","1"
"21743005217500","10","1"
"21743005474283","8","1"
"21743005357538","4","1"
"21743005578547","2","1"
"21743005464458","0","1"
"21743005376371","0","1"
"21743005060421","0","1"
"21743005266333","0","1"
"21743005578075","2","1"
"21743005592191","0","1"
"21743005204862","0","1"
"21743002712404","0","1"
"21743002289940","0","1"
"21743005262811","0","1"
"21743005344577","1","1"
"21743005484589","1","1"
"21743005460514","6","1"
"21743005590401","2","1"
"21743004593315","0","1"
"21743005459755","0","1"
"21743005592217","0","1"
"21743005376140","0","1"
"21743005318662","1","1"
"21743005614730","0","1"
"21743005658539","2","1"
"21743005328323","0","1"
"21743005341201","0","1"
"21743004828257","6","1"
"21743005315908","6","1"
"21743005377213","0","1"
"21743005336953","2","1"
"21743005209028","0","1"
"21743004851523","2","1"
"21743005478284","5","1"
"21743005224142","0","1"
"21743005279963","4","1"
"21743004953428","0","1"
"21743004807046","0","1"
"21743005660824","8","1"
"21743005574512","3","1"
"21743005557913","4","1"
"21743005564414","0","1"
"21743004785937","4","1"
"21743005661921","0","1"
"21743005661590","2","1"
"21743005661251","2","1"
"21743005287487","2","1"
"21743005061890","0","1"
"21743004782363","0","1"
"21743005439633","6","1"
"21743005446380","4","1"
"21743005589379","2","1"
"21743005538996","2","1"
"21743005614631","3","1"
"21743005091525","4","1"
"21743005342027","0","1"
"21743005385711","0","1"
"21743005609037","2","1"
"21743005701008","3","1"
"21743005126362","5","1"
"21743005693635","2","1"
"21743005009170","8","1"
"21743005481056","0","1"
"21743005664321","1","1"
"21743005570296","6","1"
"21743005107131","0","1"
"21743005569744","6","1"
"21743005563663","0","1"
"21743005218417","0","1"
"21743005449582","0","1"
"21743005290739","1","1"
"21743005602115","0","1"
"21743004583779","6","1"
"21743005332952","2","1"
"21743005386024","19","1"
"21743005322656","2","1"
"21743005538376","0","1"
"21743004937918","0","1"
"21743005604632","0","1"
"21743005177589","2","1"
"21743005490438","2","1"
"21743005534243","0","1"
"21743005275458","0","1"
"21743005527957","0","1"
"21743005607890","2","1"
"21743005286984","2","1"
"21743003885837","2","1"
"21743005559729","0","1"
"21743002203651","6","1"
"21743005491204","1","1"
"21743005280128","5","1"
"21743005555586","2","1"
"21743005370093","4","1"
"21743004780748","0","1"
"21743004798930","0","1"
"21743005600630","5","1"
"21743003531472","4","1"
"21743005533013","2","1"
"21743005265228","0","1"
"21743005480843","1","1"
"21743005072137","0","1"
"21743005042262","0","1"
"21743005592928","2","1"
"21743005480470","0","1"
"21743004624417","0","1"
"21743005459771","1","1"
,,
"21743005521687","2","1"
"21743005557400","0","1"
"21743005321229","3","1"
"21743005489679","0","1"
"21743005276837","0","1"
"21743005667944","4","1"
"21743005522131","2","1"
"21743005728951","0","1"
"21743005472758","8","1"
"21743005691266","2","1"
"21743005131792","0","1"
"21743005379516","0","1"
"21743001199421","0","1"
"21743005681663","2","1"
"21743005250535","8","1"
"21743005318498","0","1"
"21743005691597","2","1"
"21743005311766","6","1"
"21743005729975","0","1"
"21743005458872","0","1"
"21743005702303","0","1"
"21743003452133","0","1"
"21743005319306","1","1"
"21743005668330","0","1"
"21743005725353","2","1"
"21743005668900","2","1"
"21743005336144","0","1"
"21743005526462","1","1"
"21743005723507","2","1"
"21743005574090","3","1"
"21743003020898","2","1"
"21743005330964","0","1"
"21743005575006","0","1"
"21743005690730","0","1"
"21743005389648","0","1"
"21743005665583","0","1"
"21743005535612","2","1"
"21743005693353","2","1"
"21743005383963","10","1"
"21743005040662","0","1"
"21743005483292","0","1"
"21743005592134","2","1"
"21743004060653","0","1"
"21743005699517","0","1"
"21743005491956","19","1"
"21743005538889","0","1"
"21743005383310","2","1"
"21743005606157","18","1"
"21743005566435","0","1"
"21743004547188","8","1"
"21743005326848","0","1"
"21743005061056","2","1"
"21743005120282","2","1"
"21743005703327","0","1"
"21743005699996","10","1"
"21743005660469","2","1"
"21743005358353","2","1"
"21743005098900","0","1"
"21743001776111","4","1"
"21743005197488","0","1"
"21743001682251","0","1"
"21743005592886","2","1"
"21743005533716","2","1"
"21743005573845","3","1"
"21743004833026","1","1"
"21743005313572","6","1"
"21743005701404","4","1"
"21743005489901","0","1"
"21743002267979","0","1"
"21743003702305","2","1"
"21743004843926","2","1"
"21743004810958","19","1"
"21743004843843","0","1"
"21743000733113","2","1"
"21743003770849","0","1"
"21743001720689","0","1"
"21743003960028","0","1"
"21743004844718","0","1"
"21743003860095","0","1"
"21743004596664","4","1"
"21743004098521","0","1"
"21743004685624","4","1"
"21743004778254","2","1"
"21743003391257","0","1"
"21743003419405","0","1"
"21743003210408","2","1"
"21743003109097","0","1"
"21743004020251","0","1"
"21743004816682","0","1"
"21743004678801","2","1"
"21743004972345","0","1"
"21743004854394","0","1"
"21743004972501","0","1"
"21743002739654","0","1"
"21743003747250","0","1"
"21743003078789","0","1"
"21743003188653","2","1"
"21743004001970","0","1"
"21743003362183","0","1"
"21743004710364","0","1"
"21743002373777","2","1"
"21743003986908","5","1"
"21743004676607","0","1"
"21743004854055","0","1"
"21743001017748","4","1"
"21743001724632","0","1"
"21743004620456","2","1"
"21743004909008","0","1"
"21743004885760","0","1"
"21743004100681","2","1"
"21743004622494","0","1"
"21743004660288","4","1"
"21743004972535","0","1"
"21743004784781","4","1"
"21743004833331","0","1"
"21743004837811","2","1"
"21743004816294","0","1"
"21743004105383","2","1"
"21743004027967","0","1"
"21743003900065","2","1"
"21743004910832","0","1"
"21743004925251","0","1"
"21743004670592","2","1"
"21743004603825","8","1"
"21743004680120","0","1"
"21743003960630","0","1"
"21743005039383","1","1"
"21743004883310","0","1"
"21743002123735","0","1"
"21743003773793","6","1"
"21743002439685","0","1"
"21743004816328","0","1"
"21743004960712","0","1"
"21743004032702","0","1"
"21743003084746","4","1"
"21743005183025","0","1"
"21743004982088","0","1"
"21743004609343","2","1"
"21743000728774","0","1"
"21743004837522","0","1"
"21743005001110","0","1"
"21743004091088","0","1"
"21743005183868","0","1"
"21743001823244","0","1"
"21743003959038","0","1"
"21743004562476","0","1"
"21743005001789","0","1"
"21743005145750","2","1"
"21743004907978","2","1"
"21743004048542","0","1"
"21743004020517","0","1"
"21743003957701","2","1"
"21743005181821","0","1"
"21743002363430","6","1"
"21743004731923","0","1"
"21743003708179","10","1"
"21743004511010","0","1"
"21743004016689","6","1"
"21743004706891","2","1"
"21743005039490","8","1"
"21743004543294","0","1"
"21743004988374","0","1"
"21743004912002","1","1"
"21743004835963","0","1"
,,
"21743003342789","6","1"
"21743003137825","6","1"
"21743004560884","2","1"
"21743004036141","2","1"
"21743004009072","4","1"
"21743001578798","2","1"
"21743003299955","0","1"
"21743004537569","0","1"
"21743004092755","4","1"
"21743001142942","10","1"
"21743002003747","2","1"
"21743004044582","0","1"
"21743003294014","0","1"
"21743001222314","2","1"
"21743003082153","4","1"
"21743002589554","0","1"
"21743004517033","0","1"
"21743003759750","0","1"
"21743004599460","0","1"
"21743000957902","0","1"
"21743004026878","0","1"
"21743004036323","0","1"
"21743003223252","0","1"
"21743003031184","0","1"
"21743004029633","0","1"
"21743003985744","2","1"
"21743004031944","2","1"
"21743004034880","0","1"
"21743003972353","0","1"
"21743003977311","0","1"
"21743002209815","2","1"
"21743003472974","2","1"
"21743003405438","0","1"
"21743003641040","0","1"
"21743004039194","0","1"
"21743004089124","0","1"
"21743004501268","2","1"
"21743000908574","0","1"
"21743004096061","0","1"
"21743003455342","2","1"
"21743004040937","2","1"
"21743004025938","0","1"
"21743003978863","2","1"
"21743001524347","0","1"
"21743003117454","19","1"
"21743003002854","0","1"
"21743003476595","0","1"
"21743003822632","2","1"
"21743003480563","10","1"
"21743000995258","0","1"
"21743003996428","0","1"
"21743004522504","0","1"
"21743002073336","0","1"
"21743003339686","6","1"
"21743001097666","0","1"
"21743002920262","0","1"
"21743003762788","10","1"
"21743004603718","8","1"
"21743003685369","0","1"
"21743002333680","0","1"
"21743004034377","0","1"
"21743002424950","2","1"
"21743003540242","4","1"
"21743003718780","2","1"
"21743003430469","0","1"
"21743004667788","0","1"
"21743004650784","4","1"
"21743002331049","2","1"
"21743004087193","0","1"
"21743004593364","0","1"
"21743004620076","0","1"
"21743004717930","0","1"
"21743004551008","0","1"
"21743004764171","2","1"
"21743004515722","2","1"
"21743004641247","0","1"
"21743003172392","0","1"
"21743004087755","0","1"
"21743003870912","0","1"
"21743003227543","0","1"
"21743004698593","2","1"
"21743004034302","0","1"
"21743004023495","0","1"
"21743004524054","0","1"
"21743004040622","2","1"
"21743003986049","4","1"
"21743002321974","19","1"
"21743004520730","0","1"
"21743004507315","10","1"
"21743004613535","6","1"
"21743003779071","19","1"
"21743003315538","2","1"
"21743001549906","0","1"
"21743002349363","2","1"
"21743004706560","0","1"
"21743003223245","0","1"
"21743002181196","2","1"
"21743003730637","2","1"
"21743003262086","2","1"
"21743004650867","0","1"
"21743000828400","2","1"
"21743003981461","2","1"
"21743003478732","6","1"
"21743001256304","0","1"
"21743003999091","2","1"
"21743002457083","8","1"
"21743004032140","0","1"
"21743004581872","4","1"
"21743004689634","0","1"
"21743004718888","2","1"
"21743003981909","0","1"
"21743003189511","4","1"
"21743004691432","6","1"
"21743005572706","2","1"
"21743005574439","0","1"
"21743005053475","15","1"
"21743005331590","0","1"
"21743005523238","0","1"
"21743005342803","0","1"
"21743005565312","0","1"
"21743005329537","0","1"
"21743005191101","1","1"
"21743004891974","6","1"
"21743005289145","4","1"
"21743005569462","6","1"
"21743005070206","8","1"
"21743004690533","2","1"
"21743005270343","4","1"
"21743005077128","0","1"
"21743004996492","0","1"
"21743005206693","0","1"
"21743005152236","0","1"
"21743005057724","0","1"
"21743005477641","0","1"
"21743004676763","0","1"
"21743004052874","0","1"
"21743005372107","2","1"
"21743004644506","2","1"
"21743005345053","0","1"
"21743005449772","2","1"
"21743005163985","1","1"
"21743005055504","0","1"
"21743004672713","0","1"
"21743005372628","2","1"
"21743004951034","0","1"
"21743003990934","4","1"
"21743005437462","0","1"
"21743005560792","0","1"
"21743005360466","2","1"
"21743005222906","0","1"
"21743005272091","0","1"
"21743004045043","1","1"
"21743005477930","0","1"
"21743005135215","2","1"
"21743005073119","0","1"
"21743005340922","0","1"
"21743005179254","2","1"
"21743004984951","1","1"
"21743005448923","0","1"
"21743005476189","0","1"
"21743005010541","8","1"
"21743005285093","10","1"
"21743005362207","2","1"
"21743005362165","2","1"
"21743005305628","0","1"
"21743005334768","3","1"
"21743005062849","0","1"
"21743005337449","19","1"
"21743005042775","0","1"
"21743005348040","2","1"
"21743005062526","0","1"
"21743005084835","2","1"
"21743002398444","6","1"
"21743001477553","0","1"
"21743003326238","2","1"
"21743004611323","0","1"
"21743005215116","0","1"
"21743005177217","2","1"
"21743001839612","0","1"
"21743004992319","0","1"
"21743003245891","0","1"
"21743004950077","0","1"
"21743005222930","2","1"
"21743005270731","0","1"
"21743005270673","2","1"
"21743003157559","0","1"
"21743004907770","0","1"
"21743004955704","0","1"
"21743005090485","2","1"
"21743005216528","0","1"
"21743005090295","2","1"
"21743004956173","2","1"
"21743005030838","0","1"
"21743000911644","2","1"
"21743005293899","3","1"
"21743003382405","0","1"
"21743005338876","10","1"
"21743004853396","2","1"
"21743004794343","0","1"
"21743005338538","2","1"
"21743004916565","0","1"
"21743005082821","4","1"
"21743004915732","2","1"
"21743005331137","2","1"
"21743004510046","0","1"
"21743005104278","0","1"
"21743005259767","0","1"
"21743005097209","2","1"
"21743004678249","2","1"
"21743005190483","0","1"
"21743004797940","0","1"
"21743003197613","6","1"
"21743005148358","0","1"
"21743005170519","0","1"
"21743003397197","0","1"
"21743004949863","0","1"
"21743005148424","2","1"
"21743004680062","0","1"
"21743004040903","0","1"
"21743004745394","2","1"
"21743005153218","2","1"
"21743005167077","0","1"
"21743005257381","2","1"
"21743005296637","2","1"
"21743004775128","0","1"
"21743004981650","6","1"
"21743005166038","0","1"
"21743005167069","0","1"
"21743005148903","0","1"
"21743004950309","0","1"
"21743003239035","0","1"
"21743003981115","0","1"
"21743004064499","2","1"
"21743005001870","0","1"
"21743003731999","2","1"
"21743004020913","8","1"
"21743004984100","0","1"
"21743005195193","0","1"
"21743004063731","2","1"
"21743005184841","6","1"
"21743003632445","0","1"
"21743004986618","2","1"
"21743004608980","2","1"
"21743004561585","0","1"
"21743003993730","3","1"
"21743004873402","2","1"
"21743005149992","0","1"
"21743003411691","0","1"
"21743005014444","0","1"
"21743004813093","2","1"
"21743004988051","0","1"
"21743004890844","2","1"
"21743001623768","0","1"
"21743003360773","0","1"
"21743005006002","0","1"
"21743005013305","1","1"
"21743003165404","0","1"
"21743004546826","8","1"
"21743005006929","2","1"
"21743003901550","0","1"
"21743004891354","0","1"
"21743004544904","0","1"
"21743002341956","4","1"
"21743004796660","0","1"
"21743005160734","2","1"
"21743005147640","2","1"
"21743003995990","0","1"
"21743005154356","0","1"
"21743004522413","2","1"
"21743005267893","0","1"
"21743003713740","0","1"
"21743004915849","2","1"
"21743001827419","0","1"
"21743005154778","0","1"
,,
"21743002894863","8","1"
"21743004992434","0","1"
"21743004014858","0","1"
"21743003975455","0","1"
"21743005190046","0","1"
"21743005233135","6","1"
"21743004043030","1","1"
"21743005081831","4","1"
"21743004022992","8","1"
"21743004679593","2","1"
"21743005042353","0","1"
"21743003508140","0","1"
"21743005223318","2","1"
"21743005033253","10","1"
"21743003998044","0","1"
"21743005351077","19","1"
"21743005240338","0","1"
"21743005163563","2","1"
"21743004945572","2","1"
"21743005296264","4","1"
"21743005219910","0","1"
"21743005172218","0","1"
"21743005196001","0","1"
"21743004734067","2","1"
"21743004050670","0","1"
"21743004055794","0","1"
"21743004010435","4","1"
"21743002979037","6","1"
"21743004929261","6","1"
"21743005025457","0","1"
"21743005179304","0","1"
"21743005043922","6","1"
"21743004994299","0","1"
"21743003414737","0","1"
"21743005265913","0","1"
"21743004050225","1","1"
"21743005157904","4","1"
"21743005266432","0","1"
"21743005003793","0","1"
"21743002609667","0","1"
"21743005221668","0","1"
"21743004957734","0","1"
"21743004087326","0","1"
"21743005038799","0","1"
"21743004709523","2","1"
"21743004949368","0","1"
"21743003649654","6","1"
"21743004061263","2","1"
"21743005224381","2","1"
"21743002371342","0","1"
"21743003902723","2","1"
"21743005130810","0","1"
"21743005265723","2","1"
"21743004536348","0","1"
"21743005344700","0","3"
"21743004689683","0","2"
"21743005166368","0","2"
"21743005344700","0","2"
"21743003342789","6","2"
"21743005494976","0","2"
"21743001675990","0","2"
"21743005319280","1","2"
"21743005051909","6","2"
"21743003113495","0","2"
"21743003056124","0","2"
"21743001033406","0","2"
"21743004082129","4","2"
"21743005085279","2","2"
"21743005085477","0","2"
"21743004044269","4","2"
"21743005700596","0","2"
"21743005494976","0","2"
"21743003646395","6","2"
"21743003541877","0","2"
"21743004054284","2","2"
"21743005073622","0","2"
"21743005447651","2","2"
"21743005691100","12","2"
"21743004822607","0","2"
"21743003646395","6","2"
"21743004987616","3","2"
"21743004875316","0","2"
"21743004822607","0","2"
"21743004733309","0","2"
"21743002757094","0","2"
"21743005344700","0","2"
"21743002954121","4","2"
,,
"21743004863106","4","2"
"21743005535778","2","1"
"21743004946497","2","1"
"21743004848339","2","1"
"21743004591608","0","1"
"21743002424950","2","1"
"21743002424950","2","1"
"21743002424950","2","1"
"21743005479514","6","1"
"21743003113495","0","1"
"21743002424950","2","1"
"21743005327085","0","1"
"21743002757094","0","1"
"21743005698857","0","1"
"21743004634333","4","1"
"21743001877604","0","1"
"21743004839882","14","1"
"21743005138458","2","1"
"21743004822607","0","1"
"21743002362275","6","1"
"21743003981560","0","1"
"21743005048004","0","1"
,,
"21743005337472","2","1"
"21743004015293","12","1"
"21743005292495","0","1"
"21743003981560","0","1"
"21743004023495","0","1"
"21743004609046","1","1"
"21743005557855","4","1"
"21743004032041","0","1"
"21743003113495","0","1"
"21743005335237","0","1"
,,
"21743005457601","0","1"
"21743003676517","0","1"
"21743005677448","19","1"
"21743003541877","0","1"
"21743004591608","0","1"
"21743005306378","0","1"
"21743003113495","0","1"
"21743005133418","0","1"
"21743004673349","2","1"
"21743003113495","0","1"
"21743005437462","0","1"
"21743005437462","0","1"
"21743004108023","4","1"
"21743004108023","4","1"
"21743004108023","4","1"
"21743005068770","8","1"
"21743002920262","0","1"
"21743005160858","2","1"
"21743005479514","6","1"
"21743005166368","0","1"
"21743005085279","2","1"
"21743004089454","0","1"
,,
"21743003994100","12","1"
"21743003994670","0","1"
"21743005197363","0","1"
"21743000005678","2","1"
"21743004680799","2","1"
"21743004994455","0","1"
"21743004043295","0","1"
"21743005677448","19","1"
"21743004043444","0","1"
