id,checkouts,vendor,rundate,month,year
21743005059605,3,od,3/1/2019,2,2019
21743004813424,3,od,3/1/2019,2,2019
21743005314547,3,od,3/1/2019,2,2019
21743005664636,3,od,3/1/2019,2,2019
21743005524616,3,od,3/1/2019,2,2019
21743005520366,3,od,3/1/2019,2,2019
21743003647013,3,od,3/1/2019,2,2019
21743005556659,3,od,3/1/2019,2,2019
21743005290754,3,od,3/1/2019,2,2019
21743003356441,3,od,3/1/2019,2,2019
21743005493382,3,od,3/1/2019,2,2019
21743005539812,3,od,3/1/2019,2,2019
21743005359617,3,od,3/1/2019,2,2019
21743005664560,3,od,3/1/2019,2,2019
21743005608120,3,od,3/1/2019,2,2019
21743005592969,3,od,3/1/2019,2,2019
21743005108303,3,od,3/1/2019,2,2019
21743001498674,3,od,3/1/2019,2,2019
21743005471107,3,od,3/1/2019,2,2019
21743005664438,3,od,3/1/2019,2,2019
21743005381025,3,od,3/1/2019,2,2019
21743005528583,3,od,3/1/2019,2,2019
21743005002530,3,od,3/1/2019,2,2019
21743005665088,3,od,3/1/2019,2,2019
21743005350798,3,od,3/1/2019,2,2019
21743005690938,3,od,3/1/2019,2,2019
21743004042859,3,od,3/1/2019,2,2019
21743005706825,3,od,3/1/2019,2,2019
21743000995084,3,od,3/1/2019,2,2019
21743003313053,3,od,3/1/2019,2,2019
21743003960457,3,od,3/1/2019,2,2019
21743004034971,3,od,3/1/2019,2,2019
21743005386073,3,od,3/1/2019,2,2019
21743005562616,3,od,3/1/2019,2,2019
21743005389754,3,od,3/1/2019,2,2019
21743005726120,3,od,3/1/2019,2,2019
21743005478953,3,od,3/1/2019,2,2019
21743003316965,3,od,3/1/2019,2,2019
21743004800942,3,od,3/1/2019,2,2019
21743004826681,3,od,3/1/2019,2,2019
21743004841565,3,od,3/1/2019,2,2019
21743001473552,3,od,3/1/2019,2,2019
21743004642617,3,od,3/1/2019,2,2019
21743004088431,3,od,3/1/2019,2,2019
21743003350261,3,od,3/1/2019,2,2019
21743004574760,3,od,3/1/2019,2,2019
21743004571717,3,od,3/1/2019,2,2019
21743004829198,3,od,3/1/2019,2,2019
21743004823118,3,od,3/1/2019,2,2019
21743003468428,3,od,3/1/2019,2,2019
21743004913752,3,od,3/1/2019,2,2019
21743004094181,3,od,3/1/2019,2,2019
21743004823308,3,od,3/1/2019,2,2019
21743003869872,3,od,3/1/2019,2,2019
21743005037510,3,od,3/1/2019,2,2019
21743002377679,3,od,3/1/2019,2,2019
21743001889989,3,od,3/1/2019,2,2019
21743003781085,3,od,3/1/2019,2,2019
21743004732202,3,od,3/1/2019,2,2019
21743004796165,3,od,3/1/2019,2,2019
21743002998631,3,od,3/1/2019,2,2019
21743004032181,3,od,3/1/2019,2,2019
21743004012043,3,od,3/1/2019,2,2019
21743004923090,3,od,3/1/2019,2,2019
21743004791869,3,od,3/1/2019,2,2019
21743003740859,3,od,3/1/2019,2,2019
21743003472057,3,od,3/1/2019,2,2019
21743000885566,3,od,3/1/2019,2,2019
21743003979192,3,od,3/1/2019,2,2019
21743004031530,3,od,3/1/2019,2,2019
21743004544094,3,od,3/1/2019,2,2019
21743004551222,3,od,3/1/2019,2,2019
21743004087292,3,od,3/1/2019,2,2019
21743004031860,3,od,3/1/2019,2,2019
21743004038808,3,od,3/1/2019,2,2019
21743001447762,3,od,3/1/2019,2,2019
21743002945103,3,od,3/1/2019,2,2019
21743004087425,3,od,3/1/2019,2,2019
21743001817642,3,od,3/1/2019,2,2019
21743004003828,3,od,3/1/2019,2,2019
21743004032934,3,od,3/1/2019,2,2019
21743001045905,3,od,3/1/2019,2,2019
21743004010047,3,od,3/1/2019,2,2019
21743004031548,3,od,3/1/2019,2,2019
21743004562765,3,od,3/1/2019,2,2019
21743003639622,3,od,3/1/2019,2,2019
21743004008579,3,od,3/1/2019,2,2019
21743003998606,3,od,3/1/2019,2,2019
21743003994225,3,od,3/1/2019,2,2019
21743002307312,3,od,3/1/2019,2,2019
21743003999059,3,od,3/1/2019,2,2019
21743003550456,3,od,3/1/2019,2,2019
21743002169225,3,od,3/1/2019,2,2019
21743001492024,3,od,3/1/2019,2,2019
21743003979721,3,od,3/1/2019,2,2019
21743003109733,3,od,3/1/2019,2,2019
21743003633468,3,od,3/1/2019,2,2019
21743001830769,3,od,3/1/2019,2,2019
21743003722147,3,od,3/1/2019,2,2019
21743003860368,3,od,3/1/2019,2,2019
21743004733309,3,od,3/1/2019,2,2019
21743003224128,3,od,3/1/2019,2,2019
21743004037909,3,od,3/1/2019,2,2019
21743003532785,3,od,3/1/2019,2,2019
21743001510783,3,od,3/1/2019,2,2019
21743004016887,3,od,3/1/2019,2,2019
21743003503117,3,od,3/1/2019,2,2019
21743003502077,3,od,3/1/2019,2,2019
21743003832946,3,od,3/1/2019,2,2019
21743003994670,3,od,3/1/2019,2,2019
21743004575072,3,od,3/1/2019,2,2019
21743003815776,3,od,3/1/2019,2,2019
21743004514030,3,od,3/1/2019,2,2019
21743003540424,3,od,3/1/2019,2,2019
21743004561395,3,od,3/1/2019,2,2019
21743004728622,3,od,3/1/2019,2,2019
21743005573126,3,od,3/1/2019,2,2019
21743005365622,3,od,3/1/2019,2,2019
21743005338256,3,od,3/1/2019,2,2019
21743005056122,3,od,3/1/2019,2,2019
21743005140082,3,od,3/1/2019,2,2019
21743005562046,3,od,3/1/2019,2,2019
21743005561964,3,od,3/1/2019,2,2019
21743005566484,3,od,3/1/2019,2,2019
21743005487244,3,od,3/1/2019,2,2019
21743005362579,3,od,3/1/2019,2,2019
21743005192976,3,od,3/1/2019,2,2019
21743005287941,3,od,3/1/2019,2,2019
21743005075825,3,od,3/1/2019,2,2019
21743003959889,3,od,3/1/2019,2,2019
21743005231758,3,od,3/1/2019,2,2019
21743005363411,3,od,3/1/2019,2,2019
21743005362389,3,od,3/1/2019,2,2019
21743005311055,3,od,3/1/2019,2,2019
21743005261490,3,od,3/1/2019,2,2019
21743005469036,3,od,3/1/2019,2,2019
21743005333273,3,od,3/1/2019,2,2019
21743005086129,3,od,3/1/2019,2,2019
21743005216155,3,od,3/1/2019,2,2019
21743003860780,3,od,3/1/2019,2,2019
21743005178553,3,od,3/1/2019,2,2019
21743005230446,3,od,3/1/2019,2,2019
21743005212196,3,od,3/1/2019,2,2019
21743005272083,3,od,3/1/2019,2,2019
21743005029996,3,od,3/1/2019,2,2019
21743005359872,3,od,3/1/2019,2,2019
21743004809802,3,od,3/1/2019,2,2019
21743005098785,3,od,3/1/2019,2,2019
21743005351275,3,od,3/1/2019,2,2019
21743005373022,3,od,3/1/2019,2,2019
21743004683850,3,od,3/1/2019,2,2019
21743005469838,3,od,3/1/2019,2,2019
21743005070669,3,od,3/1/2019,2,2019
21743000005678,3,od,3/1/2019,2,2019
21743005262522,3,od,3/1/2019,2,2019
21743005137526,3,od,3/1/2019,2,2019
21743005216569,3,od,3/1/2019,2,2019
21743004866323,3,od,3/1/2019,2,2019
21743005261417,3,od,3/1/2019,2,2019
21743004847950,3,od,3/1/2019,2,2019
21743005061411,3,od,3/1/2019,2,2019
21743003451259,3,od,3/1/2019,2,2019
21743003973476,3,od,3/1/2019,2,2019
21743005336888,3,od,3/1/2019,2,2019
21743004642054,3,od,3/1/2019,2,2019
21743005250030,3,od,3/1/2019,2,2019
21743004905030,3,od,3/1/2019,2,2019
21743004835179,3,od,3/1/2019,2,2019
21743003101409,3,od,3/1/2019,2,2019
21743004068904,3,od,3/1/2019,2,2019
21743003985728,3,od,3/1/2019,2,2019
21743004930327,3,od,3/1/2019,2,2019
21743004609988,3,od,3/1/2019,2,2019
21743004574562,3,od,3/1/2019,2,2019
21743005041579,3,od,3/1/2019,2,2019
21743004501342,3,od,3/1/2019,2,2019
21743004994067,3,od,3/1/2019,2,2019
21743004023719,3,od,3/1/2019,2,2019
21743004607875,3,od,3/1/2019,2,2019
21743004984944,3,od,3/1/2019,2,2019
21743001562172,3,od,3/1/2019,2,2019
21743005295647,3,od,3/1/2019,2,2019
21743004677795,3,od,3/1/2019,2,2019
21743003516770,3,od,3/1/2019,2,2019
21743000569699,3,od,3/1/2019,2,2019
21743004781415,3,od,3/1/2019,2,2019
21743005151550,3,od,3/1/2019,2,2019
21743005296041,3,od,3/1/2019,2,2019
21743001298132,3,od,3/1/2019,2,2019
21743001134055,3,od,3/1/2019,2,2019
21743005259643,2,od,3/1/2019,2,2019
21743004841276,2,od,3/1/2019,2,2019
21743004950028,2,od,3/1/2019,2,2019
21743004845475,2,od,3/1/2019,2,2019
21743004937264,2,od,3/1/2019,2,2019
21743004093803,2,od,3/1/2019,2,2019
21743004779286,2,od,3/1/2019,2,2019
21743005025044,2,od,3/1/2019,2,2019
21743004921672,2,od,3/1/2019,2,2019
21743001073121,2,od,3/1/2019,2,2019
21743004730750,2,od,3/1/2019,2,2019
21743004629036,2,od,3/1/2019,2,2019
21743005197116,2,od,3/1/2019,2,2019
21743005200027,2,od,3/1/2019,2,2019
21743005236831,2,od,3/1/2019,2,2019
21743005272141,2,od,3/1/2019,2,2019
21743004955548,2,od,3/1/2019,2,2019
21743004837464,2,od,3/1/2019,2,2019
21743005270111,2,od,3/1/2019,2,2019
21743005097514,2,od,3/1/2019,2,2019
21743005161930,2,od,3/1/2019,2,2019
21743004985008,2,od,3/1/2019,2,2019
21743004978524,2,od,3/1/2019,2,2019
21743005150248,2,od,3/1/2019,2,2019
21743004821492,2,od,3/1/2019,2,2019
21743003988995,2,od,3/1/2019,2,2019
21743001749290,2,od,3/1/2019,2,2019
21743005111927,2,od,3/1/2019,2,2019
21743004750170,2,od,3/1/2019,2,2019
21743004864351,2,od,3/1/2019,2,2019
21743003027091,2,od,3/1/2019,2,2019
21743004885372,2,od,3/1/2019,2,2019
21743003862331,2,od,3/1/2019,2,2019
21743005017041,2,od,3/1/2019,2,2019
21743005005244,2,od,3/1/2019,2,2019
21743004920955,2,od,3/1/2019,2,2019
21743002704401,2,od,3/1/2019,2,2019
21743005013255,2,od,3/1/2019,2,2019
21743003979523,2,od,3/1/2019,2,2019
21743005191119,2,od,3/1/2019,2,2019
21743005191671,2,od,3/1/2019,2,2019
21743004998969,2,od,3/1/2019,2,2019
21743004927364,2,od,3/1/2019,2,2019
21743004041166,2,od,3/1/2019,2,2019
21743004865697,2,od,3/1/2019,2,2019
21743004045068,2,od,3/1/2019,2,2019
21743004836813,2,od,3/1/2019,2,2019
21743004785770,2,od,3/1/2019,2,2019
21743004898607,2,od,3/1/2019,2,2019
21743002924256,2,od,3/1/2019,2,2019
21743005031091,2,od,3/1/2019,2,2019
21743004909974,2,od,3/1/2019,2,2019
21743005231253,2,od,3/1/2019,2,2019
21743005438049,2,od,3/1/2019,2,2019
21743000599084,2,od,3/1/2019,2,2019
21743005263496,2,od,3/1/2019,2,2019
21743004029898,2,od,3/1/2019,2,2019
21743004957072,2,od,3/1/2019,2,2019
21743005340526,2,od,3/1/2019,2,2019
21743005244199,2,od,3/1/2019,2,2019
21743005334867,2,od,3/1/2019,2,2019
21743004737441,2,od,3/1/2019,2,2019
21743005210711,2,od,3/1/2019,2,2019
21743005002852,2,od,3/1/2019,2,2019
21743004963583,2,od,3/1/2019,2,2019
21743005322714,2,od,3/1/2019,2,2019
21743005361712,2,od,3/1/2019,2,2019
21743004826020,2,od,3/1/2019,2,2019
21743004653150,2,od,3/1/2019,2,2019
21743002691475,2,od,3/1/2019,2,2019
21743001658830,2,od,3/1/2019,2,2019
21743005209820,2,od,3/1/2019,2,2019
21743003902939,2,od,3/1/2019,2,2019
21743005195623,2,od,3/1/2019,2,2019
21743005364633,2,od,3/1/2019,2,2019
21743004716692,2,od,3/1/2019,2,2019
21743005241799,2,od,3/1/2019,2,2019
21743005346432,2,od,3/1/2019,2,2019
21743005237078,2,od,3/1/2019,2,2019
21743005373584,2,od,3/1/2019,2,2019
21743005251160,2,od,3/1/2019,2,2019
21743005197447,2,od,3/1/2019,2,2019
21743004759890,2,od,3/1/2019,2,2019
21743005202528,2,od,3/1/2019,2,2019
21743005217427,2,od,3/1/2019,2,2019
21743005363205,2,od,3/1/2019,2,2019
21743005051230,2,od,3/1/2019,2,2019
21743005243340,2,od,3/1/2019,2,2019
21743005215033,2,od,3/1/2019,2,2019
21743004029997,2,od,3/1/2019,2,2019
21743004939120,2,od,3/1/2019,2,2019
21743005362298,2,od,3/1/2019,2,2019
21743005353859,2,od,3/1/2019,2,2019
21743005478581,2,od,3/1/2019,2,2019
21743005448113,2,od,3/1/2019,2,2019
21743005231972,2,od,3/1/2019,2,2019
21743004689683,2,od,3/1/2019,2,2019
21743005344197,2,od,3/1/2019,2,2019
21743005478946,2,od,3/1/2019,2,2019
21743005212998,2,od,3/1/2019,2,2019
21743005138912,2,od,3/1/2019,2,2019
21743005376736,2,od,3/1/2019,2,2019
21743005142609,2,od,3/1/2019,2,2019
21743005308341,2,od,3/1/2019,2,2019
21743005566195,2,od,3/1/2019,2,2019
21743005112909,2,od,3/1/2019,2,2019
21743003340486,2,od,3/1/2019,2,2019
21743002983435,2,od,3/1/2019,2,2019
21743002940740,2,od,3/1/2019,2,2019
21743003099918,2,od,3/1/2019,2,2019
21743003771433,2,od,3/1/2019,2,2019
21743004751772,2,od,3/1/2019,2,2019
21743002425171,2,od,3/1/2019,2,2019
21743004002069,2,od,3/1/2019,2,2019
21743003470242,2,od,3/1/2019,2,2019
21743004564886,2,od,3/1/2019,2,2019
21743003353190,2,od,3/1/2019,2,2019
21743003368727,2,od,3/1/2019,2,2019
21743004016929,2,od,3/1/2019,2,2019
21743004658035,2,od,3/1/2019,2,2019
21743003982154,2,od,3/1/2019,2,2019
21743004774071,2,od,3/1/2019,2,2019
21743001708866,2,od,3/1/2019,2,2019
21743004058178,2,od,3/1/2019,2,2019
21743003869393,2,od,3/1/2019,2,2019
21743004688206,2,od,3/1/2019,2,2019
21743002910123,2,od,3/1/2019,2,2019
21743004710778,2,od,3/1/2019,2,2019
21743004737599,2,od,3/1/2019,2,2019
21743004033544,2,od,3/1/2019,2,2019
21743004563342,2,od,3/1/2019,2,2019
21743002093086,2,od,3/1/2019,2,2019
21743003342672,2,od,3/1/2019,2,2019
21743004624961,2,od,3/1/2019,2,2019
21743004036315,2,od,3/1/2019,2,2019
21743004710398,2,od,3/1/2019,2,2019
21743003689270,2,od,3/1/2019,2,2019
21743002373983,2,od,3/1/2019,2,2019
21743003976602,2,od,3/1/2019,2,2019
21743004003869,2,od,3/1/2019,2,2019
21743004018578,2,od,3/1/2019,2,2019
21743003998200,2,od,3/1/2019,2,2019
21743003977832,2,od,3/1/2019,2,2019
21743003984945,2,od,3/1/2019,2,2019
21743004068128,2,od,3/1/2019,2,2019
21743003994548,2,od,3/1/2019,2,2019
21743004519351,2,od,3/1/2019,2,2019
21743002887149,2,od,3/1/2019,2,2019
21743003817509,2,od,3/1/2019,2,2019
21743003978723,2,od,3/1/2019,2,2019
21743004082129,2,od,3/1/2019,2,2019
21743004092789,2,od,3/1/2019,2,2019
21743004078408,2,od,3/1/2019,2,2019
21743003301330,2,od,3/1/2019,2,2019
21743003871985,2,od,3/1/2019,2,2019
21743003783552,2,od,3/1/2019,2,2019
21743002193712,2,od,3/1/2019,2,2019
21743004514899,2,od,3/1/2019,2,2019
21743003236841,2,od,3/1/2019,2,2019
21743004936019,2,od,3/1/2019,2,2019
21743001579044,2,od,3/1/2019,2,2019
21743004840195,2,od,3/1/2019,2,2019
21743001749555,2,od,3/1/2019,2,2019
21743002340420,2,od,3/1/2019,2,2019
21743004041521,2,od,3/1/2019,2,2019
21743001377886,2,od,3/1/2019,2,2019
21743004779625,2,od,3/1/2019,2,2019
21743004021747,2,od,3/1/2019,2,2019
21743004799888,2,od,3/1/2019,2,2019
21743004685426,2,od,3/1/2019,2,2019
21743004835054,2,od,3/1/2019,2,2019
21743004710174,2,od,3/1/2019,2,2019
21743004960449,2,od,3/1/2019,2,2019
21743004045035,2,od,3/1/2019,2,2019
21743004707964,2,od,3/1/2019,2,2019
21743004880589,2,od,3/1/2019,2,2019
21743004000113,2,od,3/1/2019,2,2019
21743004013173,2,od,3/1/2019,2,2019
21743004086005,2,od,3/1/2019,2,2019
21743004852059,2,od,3/1/2019,2,2019
21743004568671,2,od,3/1/2019,2,2019
21743004806394,2,od,3/1/2019,2,2019
21743004006805,2,od,3/1/2019,2,2019
21743004902755,2,od,3/1/2019,2,2019
21743001401025,2,od,3/1/2019,2,2019
21743004881348,2,od,3/1/2019,2,2019
21743004884185,2,od,3/1/2019,2,2019
21743004831855,2,od,3/1/2019,2,2019
21743003555935,2,od,3/1/2019,2,2019
21743001445477,2,od,3/1/2019,2,2019
21743004831244,2,od,3/1/2019,2,2019
21743004104360,2,od,3/1/2019,2,2019
21743004882718,2,od,3/1/2019,2,2019
21743004564712,2,od,3/1/2019,2,2019
21743004729851,2,od,3/1/2019,2,2019
21743004854329,2,od,3/1/2019,2,2019
21743003228715,2,od,3/1/2019,2,2019
21743004852091,2,od,3/1/2019,2,2019
21743003227899,2,od,3/1/2019,2,2019
21743004016291,2,od,3/1/2019,2,2019
21743004010583,2,od,3/1/2019,2,2019
21743003762937,2,od,3/1/2019,2,2019
21743003805512,2,od,3/1/2019,2,2019
21743004678330,2,od,3/1/2019,2,2019
21743004801387,2,od,3/1/2019,2,2019
21743004592788,2,od,3/1/2019,2,2019
21743004820270,2,od,3/1/2019,2,2019
21743004589602,2,od,3/1/2019,2,2019
21743004054466,2,od,3/1/2019,2,2019
21743002203768,2,od,3/1/2019,2,2019
21743000839662,2,od,3/1/2019,2,2019
21743001400571,2,od,3/1/2019,2,2019
21743002134831,2,od,3/1/2019,2,2019
21743004087557,2,od,3/1/2019,2,2019
21743002219491,2,od,3/1/2019,2,2019
21743004904504,2,od,3/1/2019,2,2019
21743005665005,2,od,3/1/2019,2,2019
21743005390422,2,od,3/1/2019,2,2019
21743005726088,2,od,3/1/2019,2,2019
21743005383294,2,od,3/1/2019,2,2019
21743004937405,2,od,3/1/2019,2,2019
21743005178488,2,od,3/1/2019,2,2019
21743005380399,2,od,3/1/2019,2,2019
21743005344379,2,od,3/1/2019,2,2019
21743005382999,2,od,3/1/2019,2,2019
21743005690516,2,od,3/1/2019,2,2019
21743005526975,2,od,3/1/2019,2,2019
21743003519816,2,od,3/1/2019,2,2019
21743004894440,2,od,3/1/2019,2,2019
21743004996120,2,od,3/1/2019,2,2019
21743005691027,2,od,3/1/2019,2,2019
21743005402482,2,od,3/1/2019,2,2019
21743005626304,2,od,3/1/2019,2,2019
21743005283106,2,od,3/1/2019,2,2019
21743005320007,2,od,3/1/2019,2,2019
21743005490859,2,od,3/1/2019,2,2019
21743005008016,2,od,3/1/2019,2,2019
21743005645130,2,od,3/1/2019,2,2019
21743004919361,2,od,3/1/2019,2,2019
21743005000823,2,od,3/1/2019,2,2019
21743000932871,2,od,3/1/2019,2,2019
21743005659917,2,od,3/1/2019,2,2019
21743005285440,2,od,3/1/2019,2,2019
21743004105086,2,od,3/1/2019,2,2019
21743005063284,2,od,3/1/2019,2,2019
21743005484100,2,od,3/1/2019,2,2019
21743003984523,2,od,3/1/2019,2,2019
21743000619635,2,od,3/1/2019,2,2019
21743005539150,2,od,3/1/2019,2,2019
21743005448006,2,od,3/1/2019,2,2019
21743004619946,2,od,3/1/2019,2,2019
21743005555610,2,od,3/1/2019,2,2019
21743005439203,2,od,3/1/2019,2,2019
21743005703350,2,od,3/1/2019,2,2019
21743005662713,2,od,3/1/2019,2,2019
21743005389531,2,od,3/1/2019,2,2019
21743005490628,2,od,3/1/2019,2,2019
21743005455662,2,od,3/1/2019,2,2019
21743005383401,2,od,3/1/2019,2,2019
21743005524947,2,od,3/1/2019,2,2019
21743005488622,2,od,3/1/2019,2,2019
21743003473394,2,od,3/1/2019,2,2019
21743005706585,2,od,3/1/2019,2,2019
21743005456793,2,od,3/1/2019,2,2019
21743005558671,2,od,3/1/2019,2,2019
21743004806204,2,od,3/1/2019,2,2019
21743001541598,2,od,3/1/2019,2,2019
21743005276480,2,od,3/1/2019,2,2019
21743005033444,2,od,3/1/2019,2,2019
21743005481122,2,od,3/1/2019,2,2019
21743005588231,2,od,3/1/2019,2,2019
21743005556527,2,od,3/1/2019,2,2019
21743005608070,2,od,3/1/2019,2,2019
21743005577994,2,od,3/1/2019,2,2019
21743004735924,2,od,3/1/2019,2,2019
21743004066486,2,od,3/1/2019,2,2019
21743005611082,2,od,3/1/2019,2,2019
21743004682365,2,od,3/1/2019,2,2019
21743005533492,2,od,3/1/2019,2,2019
21743005480330,2,od,3/1/2019,2,2019
21743005576681,2,od,3/1/2019,2,2019
21743005460282,2,od,3/1/2019,2,2019
21743005658471,2,od,3/1/2019,2,2019
21743005462098,2,od,3/1/2019,2,2019
21743004822755,2,od,3/1/2019,2,2019
21743000453316,2,od,3/1/2019,2,2019
21743005460142,2,od,3/1/2019,2,2019
21743005319165,2,od,3/1/2019,2,2019
21743005462080,2,od,3/1/2019,2,2019
21743005465976,2,od,3/1/2019,2,2019
21743005040340,2,od,3/1/2019,2,2019
21743005252317,2,od,3/1/2019,2,2019
21743005522644,2,od,3/1/2019,2,2019
21743005459367,2,od,3/1/2019,2,2019
21743005275607,2,od,3/1/2019,2,2019
21743005374350,2,od,3/1/2019,2,2019
21743005073705,2,od,3/1/2019,2,2019
21743005568365,2,od,3/1/2019,2,2019
21743003151032,2,od,3/1/2019,2,2019
21743005492533,2,od,3/1/2019,2,2019
21743005565197,2,od,3/1/2019,2,2019
21743005558408,2,od,3/1/2019,2,2019
21743005044680,2,od,3/1/2019,2,2019
21743005318514,2,od,3/1/2019,2,2019
21743004945176,2,od,3/1/2019,2,2019
21743004854659,2,od,3/1/2019,2,2019
21743005486360,2,od,3/1/2019,2,2019
21743005566583,2,od,3/1/2019,2,2019
21743005558317,2,od,3/1/2019,2,2019
21743005451653,2,od,3/1/2019,2,2019
21743005462320,2,od,3/1/2019,2,2019
21743003688025,2,od,3/1/2019,2,2019
21743005523345,2,od,3/1/2019,2,2019
21743005464375,2,od,3/1/2019,2,2019
21743005579669,2,od,3/1/2019,2,2019
21743005579768,2,od,3/1/2019,2,2019
21743005375886,2,od,3/1/2019,2,2019
21743005564380,2,od,3/1/2019,2,2019
21743005054358,2,od,3/1/2019,2,2019
21743005562889,2,od,3/1/2019,2,2019
21743005060132,2,od,3/1/2019,2,2019
21743004812780,2,od,3/1/2019,2,2019
21743005169347,2,od,3/1/2019,2,2019
21743005564901,2,od,3/1/2019,2,2019
21743005577010,2,od,3/1/2019,2,2019
21743005466552,2,od,3/1/2019,2,2019
21743005057682,2,od,3/1/2019,2,2019
21743005310743,2,od,3/1/2019,2,2019
1255640,2,od,3/1/2019,2,2019
1254029,2,od,3/1/2019,2,2019
1254462,2,od,3/1/2019,2,2019
1254205,2,od,3/1/2019,2,2019
1250415,2,od,3/1/2019,2,2019
1250013,2,od,3/1/2019,2,2019
1250228,2,od,3/1/2019,2,2019
1251692,2,od,3/1/2019,2,2019
1251802,2,od,3/1/2019,2,2019
1252174,2,od,3/1/2019,2,2019
1252710,2,od,3/1/2019,2,2019
1244777,2,od,3/1/2019,2,2019
1244249,2,od,3/1/2019,2,2019
1244234,2,od,3/1/2019,2,2019
1247301,2,od,3/1/2019,2,2019
1247638,2,od,3/1/2019,2,2019
1249496,2,od,3/1/2019,2,2019
1249015,2,od,3/1/2019,2,2019
1249318,2,od,3/1/2019,2,2019
1248891,2,od,3/1/2019,2,2019
1237125,2,od,3/1/2019,2,2019
1237433,2,od,3/1/2019,2,2019
1237553,2,od,3/1/2019,2,2019
1239666,2,od,3/1/2019,2,2019
1238512,2,od,3/1/2019,2,2019
1238452,2,od,3/1/2019,2,2019
1243764,2,od,3/1/2019,2,2019
1240822,2,od,3/1/2019,2,2019
1239951,2,od,3/1/2019,2,2019
1241779,2,od,3/1/2019,2,2019
1242947,2,od,3/1/2019,2,2019
1232505,2,od,3/1/2019,2,2019
1232709,2,od,3/1/2019,2,2019
1231720,2,od,3/1/2019,2,2019
1232682,2,od,3/1/2019,2,2019
1229728,2,od,3/1/2019,2,2019
1229460,2,od,3/1/2019,2,2019
1229405,2,od,3/1/2019,2,2019
1230651,2,od,3/1/2019,2,2019
1229986,2,od,3/1/2019,2,2019
1229983,2,od,3/1/2019,2,2019
1234792,2,od,3/1/2019,2,2019
1233862,2,od,3/1/2019,2,2019
1236716,2,od,3/1/2019,2,2019
1235798,2,od,3/1/2019,2,2019
1262654,2,od,3/1/2019,2,2019
1261482,2,od,3/1/2019,2,2019
1261911,2,od,3/1/2019,2,2019
1262013,2,od,3/1/2019,2,2019
1261978,2,od,3/1/2019,2,2019
1260800,2,od,3/1/2019,2,2019
1261212,2,od,3/1/2019,2,2019
1262890,2,od,3/1/2019,2,2019
1264282,2,od,3/1/2019,2,2019
1264178,2,od,3/1/2019,2,2019
1264176,2,od,3/1/2019,2,2019
1264995,2,od,3/1/2019,2,2019
1265057,2,od,3/1/2019,2,2019
1266705,2,od,3/1/2019,2,2019
1264925,2,od,3/1/2019,2,2019
1264787,2,od,3/1/2019,2,2019
1264511,2,od,3/1/2019,2,2019
1264510,2,od,3/1/2019,2,2019
1258512,2,od,3/1/2019,2,2019
1258612,2,od,3/1/2019,2,2019
1257365,2,od,3/1/2019,2,2019
1257647,2,od,3/1/2019,2,2019
1257035,2,od,3/1/2019,2,2019
1257165,2,od,3/1/2019,2,2019
1259868,2,od,3/1/2019,2,2019
1256567,2,od,3/1/2019,2,2019
1259306,2,od,3/1/2019,2,2019
1258890,2,od,3/1/2019,2,2019
1259194,2,od,3/1/2019,2,2019
1258832,2,od,3/1/2019,2,2019
1258773,2,od,3/1/2019,2,2019
1258684,2,od,3/1/2019,2,2019
1259810,2,od,3/1/2019,2,2019
1259790,2,od,3/1/2019,2,2019
1259789,2,od,3/1/2019,2,2019
1259780,2,od,3/1/2019,2,2019
1259631,2,od,3/1/2019,2,2019
1274152,2,od,3/1/2019,2,2019
1274181,2,od,3/1/2019,2,2019
1273779,2,od,3/1/2019,2,2019
21743005197439,2,od,3/1/2019,2,2019
21743005542733,2,od,3/1/2019,2,2019
1274191,2,od,3/1/2019,2,2019
1274578,2,od,3/1/2019,2,2019
1274428,2,od,3/1/2019,2,2019
1272067,2,od,3/1/2019,2,2019
1273111,2,od,3/1/2019,2,2019
1273313,2,od,3/1/2019,2,2019
1273373,2,od,3/1/2019,2,2019
1271339,2,od,3/1/2019,2,2019
1270863,2,od,3/1/2019,2,2019
1271926,2,od,3/1/2019,2,2019
1270229,2,od,3/1/2019,2,2019
1269824,2,od,3/1/2019,2,2019
1268861,2,od,3/1/2019,2,2019
1268549,2,od,3/1/2019,2,2019
1267630,2,od,3/1/2019,2,2019
1267791,2,od,3/1/2019,2,2019
1266763,2,od,3/1/2019,2,2019
1265676,2,od,3/1/2019,2,2019
1265267,2,od,3/1/2019,2,2019
1265323,2,od,3/1/2019,2,2019
1151568,2,od,3/1/2019,2,2019
1149910,2,od,3/1/2019,2,2019
1151113,2,od,3/1/2019,2,2019
1150943,2,od,3/1/2019,2,2019
1150940,2,od,3/1/2019,2,2019
1150729,2,od,3/1/2019,2,2019
1142773,2,od,3/1/2019,2,2019
1142503,2,od,3/1/2019,2,2019
1138002,2,od,3/1/2019,2,2019
1137755,2,od,3/1/2019,2,2019
1142977,2,od,3/1/2019,2,2019
1139495,2,od,3/1/2019,2,2019
1139434,2,od,3/1/2019,2,2019
1149292,2,od,3/1/2019,2,2019
1149202,2,od,3/1/2019,2,2019
1124956,2,od,3/1/2019,2,2019
1128004,2,od,3/1/2019,2,2019
1127454,2,od,3/1/2019,2,2019
1126940,2,od,3/1/2019,2,2019
1126776,2,od,3/1/2019,2,2019
1125612,2,od,3/1/2019,2,2019
1136748,2,od,3/1/2019,2,2019
